Tahun Kelahiran,Kelas Pekerjaan,fnlwgt,Pendidikan,Jenjang Pendidikan,Status,Pekerjaan,Hubungan,Etnis,sex,pendapatan,pengeluaran,hours per week,Asal Negara,jumlah_anak,income,no_income
1989,0,314897,6,6,0,3,0,1,0,0,0,40,23,3.0,0,0
1989,0,176123,5,5,0,5,0,3,0,0,0,60,26,2.0,0,0
1984,0,193882,2,2,0,0,0,1,0,0,0,45,0,1.0,1,0
1978,0,153501,2,2,1,2,1,4,0,0,0,40,0,0.0,0,0
1989,0,220098,2,2,0,5,4,1,1,0,0,40,0,2.0,1,0
1990,1,134886,2,2,0,5,4,1,1,0,1740,35,0,2.0,0,0
1985,0,250217,2,2,1,6,1,2,1,0,0,70,0,1.0,0,0
1954,0,187891,5,5,0,2,0,1,0,0,0,40,0,2.0,0,0
1973,0,138251,2,2,0,2,0,1,0,0,0,60,0,0.0,0,0
2001,0,117789,0,0,1,7,3,1,1,0,0,40,0,0.0,0,0
1997,0,135520,2,2,0,6,4,1,1,0,0,40,11,0.0,0,0
1990,1,31391,2,2,0,2,0,1,0,0,0,53,0,3.0,1,0
1980,0,165492,3,3,0,4,0,1,0,0,0,40,0,3.0,1,0
1965,1,165695,3,3,0,3,0,1,0,0,0,40,0,3.0,0,0
1994,1,131776,1,1,1,7,1,1,1,0,0,40,0,0.0,0,0
1988,0,130620,0,0,0,1,4,3,1,0,0,35,18,1.0,1,0
1992,0,317219,1,1,1,1,1,1,1,0,1590,40,0,0.0,0,0
2000,0,314823,2,2,1,4,3,1,0,0,0,40,11,0.0,0,0
1984,3,34037,2,2,1,2,1,1,0,0,0,70,0,0.0,0,0
2001,0,386337,2,2,0,2,0,2,0,0,0,40,0,2.0,0,0
1976,3,104790,5,5,0,2,0,1,0,0,0,50,0,0.0,1,0
1978,0,164427,2,2,2,7,3,1,1,0,0,45,0,0.0,0,0
1976,0,138069,2,2,0,2,0,1,0,0,0,45,0,2.0,0,0
1974,3,145419,1,1,0,4,0,1,0,7688,0,45,0,0.0,1,0
2001,0,234460,6,6,1,6,3,2,1,0,0,40,11,0.0,0,0
1979,0,142287,1,1,0,0,0,1,0,0,0,50,0,0.0,1,0
1987,0,359131,2,2,1,3,2,1,1,0,0,48,0,1.0,0,0
2004,0,116375,6,6,1,4,3,1,1,0,0,40,0,0.0,0,0
2003,0,257781,3,3,1,3,3,1,0,0,1719,30,0,0.0,0,0
1951,1,45784,3,3,1,1,5,1,1,0,0,11,0,0.0,0,0
1998,0,417941,0,0,1,0,1,1,1,0,0,40,0,0.0,0,0
1973,0,197163,9,8,1,1,1,1,1,0,2559,50,0,0.0,1,0
1998,0,201481,0,0,1,0,1,1,1,0,0,40,0,0.0,0,0
1992,3,39369,0,0,0,3,0,1,0,0,0,40,0,3.0,0,0
2002,0,148955,3,3,1,1,3,3,1,0,0,15,28,0.0,0,0
1971,2,134793,3,3,0,0,0,1,0,15024,0,50,0,3.0,1,0
1979,3,174426,3,3,1,1,1,1,0,0,0,35,0,0.0,0,0
2001,0,442274,5,5,1,7,2,1,0,0,0,40,0,0.0,0,0
1962,0,113234,1,1,0,1,4,1,1,0,0,40,0,2.0,0,0
1971,0,108083,6,6,0,2,0,1,0,0,0,45,0,2.0,0,0
1982,0,285066,0,0,0,1,0,1,0,0,0,45,0,0.0,1,0
1985,1,235379,4,4,1,1,1,1,1,0,0,40,0,2.0,0,0
1985,3,193689,2,2,1,0,1,1,0,0,0,65,0,0.0,0,0
2004,0,120601,2,2,1,2,3,2,0,0,0,40,0,0.0,0,0
1997,3,212041,0,0,1,4,1,1,0,0,0,50,0,0.0,0,0
1982,0,374790,6,6,1,3,1,1,0,0,0,40,0,2.0,0,0
1967,1,44273,2,2,3,2,1,1,1,0,0,40,0,1.0,0,0
2001,0,147548,2,2,1,5,2,1,1,0,0,30,0,1.0,0,0
2000,0,132327,3,3,0,4,2,5,1,0,0,30,25,3.0,0,0
1968,0,81220,3,3,1,7,1,1,1,0,0,40,27,0.0,0,0
1964,3,143932,1,1,0,0,0,1,0,0,0,40,0,1.0,0,0
2005,0,127190,2,2,1,5,3,1,1,0,0,15,0,0.0,0,0
1996,0,139903,0,0,1,6,2,2,1,0,0,40,0,0.0,0,0
1995,0,391867,7,4,0,3,0,1,0,0,0,40,0,0.0,1,0
1996,0,389713,2,2,1,2,1,1,0,0,0,40,0,3.0,0,0
2003,0,182117,3,3,1,5,3,1,0,0,0,15,0,0.0,0,0
1976,0,332465,0,0,0,1,0,1,0,0,0,35,0,2.0,0,0
1990,0,375680,4,4,1,3,3,2,1,0,0,40,0,0.0,0,0
2002,0,203240,5,5,1,7,1,1,1,0,0,40,0,0.0,0,0
2007,0,47425,5,5,1,5,3,1,1,0,0,15,0,0.0,0,0
1983,0,193626,2,2,0,3,2,1,1,0,0,40,0,2.0,0,0
1995,0,180299,3,3,0,2,0,1,0,0,0,35,0,2.0,0,0
1981,1,60949,2,2,0,3,0,1,0,0,0,40,0,1.0,0,0
1983,3,66632,3,3,1,3,1,1,0,0,0,40,0,2.0,0,0
1985,0,370795,2,2,1,7,2,2,1,0,0,40,0,0.0,0,0
2006,0,130849,3,3,1,4,3,1,1,0,0,15,0,0.0,0,0
2003,0,249957,2,2,1,7,3,1,0,0,0,40,0,0.0,0,0
1988,0,117073,2,2,1,3,3,1,0,0,0,40,0,0.0,0,0
1979,0,102147,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
1975,0,151584,3,3,0,3,0,1,0,0,0,40,0,1.0,1,0
1975,1,163229,2,2,0,2,0,1,0,0,0,56,0,2.0,0,0
1995,0,112754,3,3,1,3,3,1,0,0,0,40,0,0.0,0,0
2001,0,162282,3,3,1,2,1,1,0,0,0,25,0,0.0,0,0
1963,0,95929,6,6,1,5,1,1,0,0,0,40,0,3.0,0,0
1973,0,143822,3,3,0,3,0,1,0,7298,0,40,0,0.0,1,0
1981,0,108945,3,3,1,0,1,1,1,0,0,50,0,0.0,0,0
1966,0,49893,3,3,0,4,0,1,0,0,0,45,0,1.0,0,0
1988,0,185405,2,2,0,7,0,1,0,0,0,50,0,2.0,1,0
1966,0,27385,2,2,0,0,0,1,0,0,0,60,0,1.0,1,0
1977,1,224559,2,2,0,2,0,2,0,0,0,40,0,3.0,1,0
1963,3,50483,6,6,0,2,0,1,0,0,0,56,0,1.0,0,0
1986,0,117802,2,2,0,6,0,1,0,0,0,65,0,3.0,1,0
1956,0,284763,5,5,1,2,1,1,0,0,0,70,0,0.0,0,0
2007,0,103810,5,5,1,1,3,1,0,0,0,40,0,0.0,0,0
1978,0,188325,2,2,0,5,0,1,0,0,0,40,0,2.0,0,0
1994,1,127610,0,0,1,7,1,1,1,0,0,35,0,0.0,0,0
1966,0,314153,2,2,0,4,0,1,0,0,0,40,0,3.0,1,0
1977,1,352614,4,4,0,2,0,1,0,0,0,40,0,3.0,1,0
1981,1,129298,1,1,0,0,0,1,0,0,0,40,0,1.0,1,0
2006,0,165532,5,5,1,5,3,1,0,0,0,15,0,0.0,0,0
1969,0,308118,0,0,1,6,2,1,1,0,0,40,0,3.0,0,0
1986,0,193026,5,5,0,3,0,1,0,0,0,40,0,3.0,0,0
1997,1,340269,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1996,0,315287,3,3,1,1,1,2,0,0,0,40,0,0.0,0,0
2000,1,322658,0,0,1,1,1,1,1,0,0,40,0,0.0,0,0
1964,1,93272,2,2,0,5,0,1,0,0,0,40,0,3.0,0,0
1962,0,210142,7,4,0,0,0,1,0,0,0,50,0,2.0,1,0
1976,1,127921,0,0,0,1,0,1,0,0,0,40,0,2.0,0,0
1968,0,142182,7,4,0,3,0,1,0,0,0,45,0,2.0,1,0
1990,3,254304,2,2,0,2,0,1,0,4508,0,90,0,3.0,0,0
1993,0,315128,3,3,1,7,1,1,1,0,0,52,0,0.0,0,0
1996,3,51461,2,2,0,2,0,1,0,0,0,40,0,1.0,0,0
1985,0,112731,2,2,1,5,1,5,1,0,0,40,11,0.0,0,0
1977,0,125120,0,0,1,3,1,1,1,0,0,50,0,3.0,0,0
1994,3,226535,6,6,0,2,0,1,0,0,0,40,4,3.0,0,0
1969,0,193895,6,6,1,1,2,1,1,0,0,40,0,1.0,0,0
1983,0,310255,2,2,0,4,0,1,0,0,0,40,0,0.0,0,0
1986,0,196554,9,8,1,1,1,1,0,0,0,35,0,1.0,1,0
1985,2,154641,2,2,1,3,2,1,0,0,0,60,0,1.0,0,0
1984,2,37997,3,3,0,2,0,1,0,0,0,50,0,0.0,0,0
1970,0,199307,3,3,1,3,2,1,1,0,0,48,0,2.0,0,0
1981,0,243476,2,2,1,2,1,1,1,0,0,40,0,2.0,0,0
1965,0,230899,6,6,1,6,2,1,1,0,0,40,4,1.0,0,0
1986,0,119177,0,0,0,4,0,1,0,0,0,40,0,2.0,1,0
1969,0,89182,5,5,1,6,1,1,1,0,0,40,32,0.0,0,0
1981,1,33331,9,8,0,1,0,1,0,0,1977,70,0,1.0,1,0
1996,0,197113,2,2,1,6,3,5,0,0,0,50,23,0.0,0,0
2001,0,237720,0,0,1,1,1,1,0,0,0,38,0,0.0,0,0
1974,0,155594,4,4,0,6,0,1,0,0,0,50,0,0.0,1,0
1997,0,153078,9,8,1,1,3,3,0,0,0,40,0,0.0,0,0
1992,0,299635,3,3,0,0,0,1,0,0,0,50,2,3.0,0,0
1992,0,151053,2,2,0,2,0,1,0,0,0,40,0,2.0,1,0
1963,2,102191,1,1,1,0,2,1,1,0,0,99,0,1.0,0,0
1980,0,300528,5,5,0,7,0,1,0,0,0,40,0,3.0,1,0
1973,3,276456,4,4,0,4,0,1,0,3103,0,30,0,0.0,1,0
2000,0,91999,4,4,1,0,1,1,0,0,0,20,0,0.0,0,0
2003,0,63665,3,3,1,5,3,1,0,0,0,15,0,0.0,0,0
1978,0,192779,0,0,1,4,1,1,0,0,0,45,0,0.0,1,0
1989,3,140854,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1965,1,243612,2,2,1,6,2,1,1,0,0,40,0,3.0,0,0
1982,0,187294,3,3,1,3,2,1,0,0,0,40,0,3.0,0,0
1990,0,173495,3,3,0,3,0,1,0,0,0,48,0,3.0,1,0
1996,0,158737,5,5,0,6,5,5,0,0,0,40,25,1.0,0,0
1979,0,187581,3,3,0,3,0,1,0,0,0,40,0,2.0,1,0
2005,0,150553,3,3,1,4,3,3,1,0,0,18,18,0.0,0,0
1987,0,257042,2,2,1,3,2,1,0,1506,0,40,0,1.0,0,0
1980,1,107845,4,4,1,2,1,1,1,0,0,56,0,1.0,1,0
1978,0,306183,2,2,1,7,2,1,1,0,0,37,0,0.0,0,0
1999,3,257574,0,0,1,7,1,2,1,0,0,20,0,0.0,0,0
1987,0,315291,0,0,1,7,5,2,1,0,0,40,0,0.0,0,0
1983,0,152742,7,4,1,2,1,1,1,3325,0,40,0,2.0,0,0
1976,1,122086,2,2,0,2,0,1,0,0,0,40,0,0.0,0,0
1974,0,171199,5,5,1,5,2,1,1,0,0,40,0,3.0,0,0
1991,0,170336,2,2,0,7,4,5,1,0,0,19,0,2.0,0,0
1973,3,160724,0,0,0,4,0,3,0,0,2415,40,24,1.0,1,0
2007,0,158704,5,5,1,4,3,1,0,0,0,20,0,0.0,0,0
1985,0,746786,0,0,0,1,0,1,0,0,0,55,0,3.0,1,0
1988,1,348728,0,0,1,1,1,1,1,0,0,35,0,0.0,0,0
1985,0,59313,5,5,1,2,1,2,0,0,0,45,0,1.0,0,0
1991,0,183557,4,4,1,1,1,1,1,0,0,40,0,0.0,0,0
1968,0,125000,0,0,0,7,0,1,0,0,0,40,0,0.0,1,0
1967,1,19520,10,9,1,1,2,1,1,0,0,50,0,1.0,0,0
2004,0,164441,2,2,1,5,3,2,0,0,0,40,0,0.0,0,0
1984,1,333530,1,1,0,1,4,1,1,0,0,40,0,1.0,1,0
1973,0,86332,7,4,0,5,0,1,0,4064,0,55,0,3.0,0,0
1996,0,102533,3,3,1,2,1,2,0,0,0,40,0,1.0,0,0
1998,0,304283,2,2,0,6,0,1,0,0,0,40,0,0.0,0,0
1986,0,212245,3,3,0,3,0,1,0,0,0,40,0,0.0,0,0
1996,0,389857,2,2,0,1,5,1,0,0,0,16,0,1.0,0,0
1985,2,372525,1,1,0,0,0,1,0,0,0,60,0,3.0,1,0
1996,0,109282,3,3,1,1,1,1,0,0,0,40,0,1.0,0,0
1986,0,329980,0,0,1,0,1,1,0,0,0,55,0,0.0,0,0
2001,0,134997,2,2,1,5,2,1,1,0,0,80,0,1.0,0,0
1987,1,191364,4,4,0,0,0,1,0,0,0,40,8,3.0,1,0
2001,0,123490,5,5,1,5,2,1,1,0,0,35,0,2.0,0,0
1959,0,195733,3,3,0,1,0,1,0,0,0,30,0,2.0,1,0
1983,0,192779,6,6,0,5,0,1,0,0,0,40,0,1.0,0,0
1993,0,288983,3,3,1,2,1,1,0,0,0,40,0,0.0,0,0
1985,0,123945,2,2,0,7,4,1,1,0,0,40,0,3.0,1,0
2002,0,208946,3,3,1,6,1,1,0,0,0,40,0,0.0,0,0
1996,0,37821,7,4,1,4,2,1,1,0,0,55,0,0.0,0,0
1978,0,551962,2,2,1,2,2,1,1,0,0,50,22,2.0,0,0
2003,0,35424,3,3,1,4,3,1,1,0,0,25,0,0.0,0,0
1960,3,100722,0,0,0,7,0,1,0,0,0,5,0,2.0,0,0
1996,0,250679,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
2005,0,178811,2,2,1,6,3,2,1,0,0,40,0,0.0,0,0
1977,0,120131,2,2,0,0,0,1,0,0,0,40,0,1.0,0,0
2002,0,279802,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1960,0,257790,2,2,1,1,2,1,1,0,0,38,0,3.0,0,0
1981,1,101383,2,2,0,3,0,1,0,0,0,40,0,3.0,1,0
1975,2,201498,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1992,0,32406,0,0,1,1,1,1,1,0,0,50,0,0.0,0,0
2006,0,80616,5,5,1,2,3,1,0,0,0,27,0,0.0,0,0
1956,0,163346,2,2,3,6,1,1,1,0,0,32,0,0.0,0,0
1998,0,67257,0,0,3,0,1,1,1,0,0,55,0,0.0,0,0
2006,0,182042,5,5,1,5,3,1,1,0,0,19,0,0.0,0,0
1992,0,205152,0,0,1,3,3,1,0,0,0,40,0,0.0,0,0
1977,1,193012,1,1,1,2,1,2,0,0,0,50,0,3.0,1,0
1958,0,271567,2,2,1,6,1,2,0,0,0,40,0,3.0,0,0
1995,3,212895,3,3,1,6,1,1,0,0,0,48,0,2.0,0,0
1996,1,381789,0,0,1,1,1,1,0,0,0,50,0,0.0,0,0
1980,0,98211,0,0,0,0,0,1,0,0,0,40,0,3.0,1,0
1995,0,135296,7,4,1,7,3,1,1,0,0,40,0,0.0,0,0
1980,0,224658,2,2,0,3,0,1,0,0,0,45,0,2.0,1,0
1986,0,207202,2,2,0,6,0,1,0,0,0,48,0,1.0,1,0
1985,0,203204,4,4,0,7,4,1,1,0,0,25,0,0.0,1,0
1979,0,276087,7,4,0,1,0,1,0,0,0,24,0,3.0,1,0
1995,3,183151,2,2,0,2,0,1,0,0,0,48,0,2.0,0,0
1943,0,147097,0,0,3,1,1,1,0,0,0,5,0,1.0,0,0
1997,0,269354,0,0,0,4,0,1,0,0,0,25,0,2.0,0,0
2004,0,37932,2,2,1,1,1,1,0,0,0,40,0,0.0,0,0
1988,0,269042,2,2,0,6,0,3,0,0,0,40,40,3.0,0,0
1992,0,207284,2,2,0,6,0,1,0,0,0,40,0,0.0,0,0
1987,0,405723,8,7,0,6,0,1,0,0,0,40,4,0.0,0,0
1984,0,390369,2,2,2,3,3,1,0,0,0,40,0,0.0,0,0
2002,0,383603,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1977,1,173938,0,0,0,3,0,1,0,0,0,50,0,3.0,1,0
1987,1,186934,3,3,0,5,0,1,0,0,0,40,0,1.0,0,0
1986,0,123833,3,3,1,5,1,1,0,0,1408,40,0,0.0,0,0
1989,3,61343,2,2,0,3,0,1,0,0,0,90,0,1.0,0,0
1974,0,144361,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
1987,2,39089,3,3,0,0,0,1,0,3103,0,50,0,3.0,1,0
1961,2,215833,2,2,0,0,0,1,0,0,0,40,0,1.0,1,0
1985,0,179824,2,2,1,6,2,2,1,0,0,36,0,0.0,0,0
1963,1,167670,0,0,1,1,1,1,0,0,0,40,0,0.0,0,0
1993,0,126950,2,2,1,2,1,1,0,0,0,40,0,0.0,0,0
1987,0,65390,0,0,0,2,0,1,0,0,0,50,0,2.0,0,0
1990,0,113543,1,1,1,0,3,1,0,0,0,40,0,0.0,0,0
1984,0,375603,2,2,1,7,2,2,0,0,0,40,0,1.0,0,0
1996,0,337378,2,2,0,3,0,1,0,0,0,40,0,3.0,0,0
1977,0,304133,3,3,0,0,0,1,0,0,0,45,0,3.0,0,0
1992,0,222205,3,3,0,1,4,1,1,0,0,40,0,2.0,1,0
1992,1,386877,7,4,1,2,3,2,0,4650,0,40,0,0.0,0,0
1999,0,100903,0,0,0,1,4,1,1,0,0,25,0,3.0,0,0
2001,1,215443,3,3,1,7,1,1,0,0,0,15,0,0.0,0,0
1995,0,41281,0,0,1,1,1,1,0,0,0,50,0,1.0,0,0
1984,2,225165,2,2,0,0,0,1,0,0,0,40,0,0.0,0,0
1986,0,159179,2,2,0,3,0,1,0,0,0,40,0,2.0,0,0
1996,0,149652,5,5,1,5,3,2,1,0,0,30,0,0.0,0,0
1962,0,174201,6,6,1,5,2,2,1,0,0,25,0,3.0,0,0
1976,0,199763,2,2,0,1,4,1,1,0,0,8,0,3.0,0,0
1996,0,274964,2,2,0,3,0,1,0,0,0,38,0,1.0,0,0
1978,0,121168,2,2,1,3,1,1,1,0,0,40,0,2.0,0,0
1988,1,51424,2,2,1,7,2,1,1,0,0,40,0,1.0,0,0
1980,2,187720,3,3,0,4,0,1,0,0,0,50,0,2.0,1,0
1985,0,240226,2,2,0,1,0,2,0,0,0,40,0,1.0,0,0
1996,0,201844,2,2,1,1,2,1,1,0,0,40,4,1.0,0,0
1971,0,48641,5,5,1,5,1,5,1,0,0,35,0,0.0,0,0
1979,1,271962,0,0,1,2,1,1,1,0,0,40,0,2.0,0,0
2005,3,73514,2,2,1,7,3,3,1,0,0,30,0,0.0,0,0
1965,0,170104,0,0,0,0,0,1,0,0,1977,50,0,2.0,1,0
1996,0,190911,2,2,0,3,0,1,0,0,0,40,0,0.0,0,0
1981,0,462180,9,8,0,1,0,1,0,99999,0,60,0,0.0,1,0
1983,0,38397,2,2,1,5,1,1,1,0,0,40,0,3.0,0,0
1974,0,161438,2,2,0,0,0,1,0,0,0,50,0,1.0,1,0
1981,1,160574,0,0,0,3,0,1,0,0,0,40,0,2.0,0,0
1987,0,107737,0,0,0,1,0,1,0,0,0,55,0,0.0,1,0
1990,0,260560,2,2,0,0,0,1,0,0,0,50,0,2.0,0,0
2005,0,278220,3,3,1,1,3,1,1,0,1602,40,0,0.0,0,0
1994,2,321990,1,1,0,0,0,1,0,15024,0,60,0,3.0,1,0
1976,0,199735,0,0,1,2,1,1,1,0,0,44,2,0.0,0,0
1987,0,161141,2,2,1,2,1,1,0,0,0,40,0,0.0,0,0
1998,0,104045,0,0,1,0,1,1,1,0,0,40,0,0.0,0,0
1968,0,398067,2,2,3,7,1,1,1,0,0,40,0,2.0,0,0
1992,0,134886,2,2,0,7,4,1,1,0,0,40,0,1.0,1,0
1952,0,108796,9,8,0,1,0,1,0,0,0,40,0,0.0,1,0
1989,2,187046,1,1,0,7,0,1,0,0,0,50,0,0.0,0,0
1982,0,183205,2,2,1,0,2,1,1,0,0,45,0,0.0,0,0
1991,1,313729,1,1,1,1,1,1,0,0,0,60,0,0.0,0,0
1970,0,183611,3,3,0,4,0,1,0,3137,0,50,0,2.0,0,0
2003,0,306967,7,4,1,7,1,1,1,0,0,40,0,0.0,0,0
1993,0,127595,2,2,1,1,1,1,1,0,0,40,0,1.0,0,0
1993,0,159123,0,0,0,1,0,1,0,0,0,60,0,3.0,1,0
1981,0,214781,1,1,0,1,0,1,0,5178,0,40,0,1.0,1,0
1999,0,110978,4,4,0,7,4,3,1,0,0,37,26,0.0,1,0
1983,0,214242,0,0,0,1,0,1,0,0,1887,40,0,3.0,1,0
1952,0,157913,0,0,0,2,0,1,0,0,0,17,0,0.0,0,0
1980,0,204235,2,2,0,2,0,1,0,0,0,40,0,3.0,0,0
1985,0,347960,9,8,1,1,1,1,1,14084,0,35,0,0.0,1,0
1975,0,196571,0,0,0,4,0,1,0,0,0,45,0,0.0,1,0
2005,0,220101,3,3,1,7,1,1,1,0,0,40,0,0.0,0,0
1963,0,204908,6,6,0,3,0,1,0,0,0,40,0,1.0,0,0
1967,0,103809,2,2,1,4,2,1,1,0,0,40,0,0.0,0,0
2003,0,301408,3,3,1,4,3,1,1,0,1602,22,0,0.0,0,0
1984,1,141583,3,3,1,7,2,2,1,0,0,35,0,0.0,0,0
2000,0,254293,0,0,1,0,1,1,0,2174,0,45,0,0.0,0,0
1993,0,119432,0,0,0,4,0,1,0,0,0,40,0,1.0,1,0
1973,0,313146,2,2,0,6,0,1,0,0,0,40,0,1.0,0,0
1999,0,197303,0,0,1,1,3,1,1,0,0,40,0,0.0,0,0
1986,0,184801,0,0,0,4,0,1,0,0,0,60,0,3.0,1,0
1981,0,142444,3,3,1,4,2,1,1,0,0,55,0,2.0,1,0
1955,0,76939,2,2,3,0,1,1,1,0,0,40,0,1.0,0,0
2005,3,342384,5,5,0,3,3,1,0,0,2129,55,0,0.0,0,0
1979,1,192793,3,3,0,2,0,1,0,0,0,40,0,0.0,1,0
1996,0,176683,7,4,0,2,0,1,0,0,0,70,0,0.0,1,0
1995,1,169544,3,3,1,2,3,1,0,0,0,48,0,0.0,0,0
2006,0,140164,5,5,1,4,3,1,1,0,0,40,0,0.0,0,0
1957,2,106175,0,0,0,0,0,1,0,0,2392,75,0,0.0,1,0
1978,0,377401,2,2,0,2,0,1,0,0,1902,70,27,3.0,1,0
1988,1,89508,9,8,1,1,1,1,0,0,0,40,0,0.0,0,0
2001,0,33884,3,3,1,4,2,1,1,0,0,40,0,0.0,0,0
1985,3,52870,2,2,0,3,0,1,0,0,0,40,0,1.0,1,0
1991,3,192256,0,0,0,3,0,1,0,0,0,50,0,2.0,0,0
1988,2,102729,4,4,0,1,0,1,0,0,0,70,0,2.0,0,0
2002,0,204226,2,2,1,0,3,1,1,0,0,40,0,0.0,0,0
1974,1,176969,2,2,1,1,1,1,0,0,1590,40,0,2.0,0,0
1967,0,266189,2,2,1,7,2,1,1,0,0,42,0,2.0,0,0
1972,0,229983,9,8,0,1,4,1,1,3103,0,30,0,3.0,1,0
1968,3,145574,2,2,0,5,0,1,0,0,1902,60,0,2.0,1,0
2007,0,122041,5,5,1,3,3,1,0,0,0,20,0,0.0,0,0
1950,0,256674,2,2,3,1,1,1,1,0,0,25,0,3.0,0,0
1989,0,125933,0,0,0,3,0,1,0,0,0,50,0,2.0,1,0
1993,0,114691,2,2,0,6,0,1,0,0,0,40,0,1.0,1,0
1996,0,269246,5,5,0,2,0,1,0,0,0,40,0,1.0,0,0
1999,0,312338,7,4,1,3,2,4,0,0,0,40,0,0.0,0,0
2004,0,259496,3,3,1,4,3,1,1,0,0,20,0,0.0,0,0
1999,1,104097,1,1,1,0,1,1,0,0,0,40,0,0.0,0,0
1997,0,199172,0,0,1,2,3,1,1,0,0,40,0,0.0,0,0
1971,2,136823,5,5,3,0,1,1,1,0,0,30,0,2.0,0,0
1980,0,210525,3,3,0,2,0,1,0,0,0,40,0,0.0,0,0
1983,3,120539,3,3,0,6,0,1,0,3103,0,40,0,0.0,1,0
1984,0,183096,0,0,1,7,1,1,1,0,0,35,0,1.0,0,0
1986,0,181943,0,0,1,7,1,1,1,0,0,35,0,0.0,0,0
1992,0,205390,2,2,0,4,0,1,0,0,0,49,0,0.0,0,0
1989,0,200426,7,4,0,1,2,1,1,0,0,44,0,2.0,0,0
1959,0,36209,5,5,0,2,0,1,0,0,0,22,0,1.0,1,0
2000,1,306515,2,2,1,7,1,1,1,0,0,40,0,0.0,0,0
1960,0,29825,2,2,0,1,0,1,0,0,0,5,0,0.0,0,0
1990,1,104509,1,1,1,1,2,1,1,0,0,40,0,2.0,0,0
1985,0,216552,1,1,0,7,0,1,0,0,0,40,0,2.0,0,0
1987,0,259089,0,0,1,0,1,1,0,0,0,40,0,3.0,0,0
1998,0,57512,2,2,1,2,1,1,0,0,0,40,0,0.0,0,0
1997,3,411950,3,3,0,5,0,1,0,0,0,40,0,3.0,0,0
2005,0,69927,2,2,0,5,4,2,1,0,0,16,0,2.0,0,0
1997,0,118230,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1996,0,126129,3,3,1,7,1,1,1,0,0,40,0,0.0,0,0
1990,0,193036,3,3,0,7,0,2,0,0,0,40,0,0.0,1,0
1999,0,178025,1,1,0,1,0,1,0,0,0,40,0,0.0,0,0
1955,1,170458,2,2,0,5,0,1,0,0,0,20,0,2.0,0,0
1942,0,152148,6,6,0,2,0,1,0,0,0,2,0,1.0,0,0
1980,0,130126,9,8,1,1,1,1,0,0,0,45,0,0.0,1,0
1970,1,137691,2,2,0,3,0,1,0,0,0,40,0,3.0,1,0
1995,0,100764,0,0,0,0,0,1,0,0,0,45,0,3.0,1,0
1983,1,130760,0,0,0,2,0,1,0,0,0,24,0,0.0,0,0
1988,0,398931,2,2,1,3,1,1,0,0,0,40,0,1.0,0,0
1985,0,85319,9,8,0,1,4,1,1,7688,0,60,0,3.0,1,0
1994,0,348618,6,6,0,3,0,5,0,0,0,40,4,2.0,0,0
2006,0,234648,5,5,1,1,3,2,0,0,0,15,0,0.0,0,0
1983,0,106679,1,1,1,0,1,1,0,27828,0,50,0,0.0,1,0
2005,0,299598,2,2,1,2,3,1,0,0,0,16,0,0.0,0,0
1974,2,160107,1,1,0,1,0,1,0,0,0,55,0,2.0,1,0
1997,0,283913,8,7,1,2,1,1,1,0,0,65,13,0.0,0,0
1999,0,294400,6,6,0,3,0,1,0,0,0,60,0,3.0,0,0
1979,1,81853,3,3,0,7,4,3,1,0,0,40,0,1.0,1,0
1984,0,179508,2,2,0,6,0,1,0,0,0,55,0,1.0,0,0
2005,0,102723,3,3,1,7,3,1,1,0,0,40,0,0.0,0,0
1990,0,133503,3,3,1,2,1,1,0,2174,0,40,0,2.0,0,0
1998,0,323044,3,3,0,0,0,1,0,0,0,45,2,1.0,1,0
2003,0,202125,2,2,1,5,1,1,0,0,0,40,0,0.0,0,0
1978,0,185847,2,2,1,2,1,1,0,0,0,54,0,2.0,0,0
1996,0,198813,2,2,1,2,3,2,1,0,0,40,0,0.0,0,0
1984,0,320451,10,9,0,1,0,3,0,0,1977,45,33,3.0,1,0
1997,0,113635,2,2,1,3,1,1,0,0,0,35,36,0.0,0,0
1989,0,143058,0,0,0,1,0,1,0,0,0,60,0,1.0,0,0
1967,0,301514,2,2,0,4,0,1,0,0,0,40,0,3.0,0,0
1975,1,106554,0,0,1,1,2,1,1,0,0,40,0,2.0,1,0
1970,0,133050,3,3,1,4,1,2,0,0,0,41,0,0.0,0,0
1975,3,211762,2,2,0,3,0,1,0,0,0,40,0,1.0,1,0
1982,0,328239,3,3,1,5,1,1,0,0,0,40,0,0.0,0,0
1995,1,133846,3,3,1,5,3,1,1,0,0,40,0,0.0,0,0
1979,1,155659,3,3,0,1,0,1,0,0,0,40,0,1.0,1,0
1992,0,313835,1,1,0,1,0,1,0,0,0,40,0,1.0,1,0
1964,1,352156,9,8,0,1,0,1,0,0,0,40,0,0.0,1,0
1954,0,92593,3,3,3,1,1,1,1,0,0,25,0,1.0,0,0
